source,target
486.152655,486.189055
472.173323,486.189055
274.039323,289.050199
244.065086,289.050199
260.060098,289.050199
273.072998,289.050199
302.081908,289.050199
288.06616,289.050199
382.072233,412.082786
396.105633,412.082786
407.102498,422.065842
431.066122,422.065842
436.080895,420.086026
439.136531,455.113746
503.09847,455.113746
472.110411,440.138291
470.113549,456.134328
490.139799,456.134328
424.162219,456.134328
273.018811,228.033685
241.065394,228.033685
242.996999,228.033685
274.108631,229.123495
243.139206,229.123495
247.133596,245.154357
263.165006,245.154357
243.066344,285.113298
330.098414,285.113298
297.11332,285.113298
315.160264,285.113298
283.191866,313.202469
299.186782,313.202469
295.191858,313.202469
327.181716,313.202469
341.197327,313.202469
271.191871,313.202469
287.165564,301.181305
333.171103,301.181305
359.186786,301.181305
316.192158,301.181305
339.087858,381.13484
415.14031,381.13484
323.12935,381.13484
353.140024,381.171341
395.187003,381.171341
437.255604,407.244954
447.276281,407.244954
431.229107,473.239712
466.188187,485.182819
465.249831,463.270624
443.208063,471.239403
505.227137,471.239403
427.249593,471.239403
503.229458,545.276441
505.24516,545.276441
517.24515,545.276441
291.01831,259.028524
293.034,259.028524
260.060098,259.028524
317.034047,259.028524
293.069479,279.053806
321.100815,279.053806
245.06607,279.053806
321.064449,279.053806
293.034,295.049691
276.055073,295.049691
307.04972,295.049691
309.065416,295.049691
325.096674,295.049691
336.039939,295.049691
311.044601,295.049691
274.075675,245.08559
279.091086,245.08559
289.075396,245.08559
303.091075,245.08559
275.096233,245.08559
247.064216,277.074802
259.064248,277.074802
321.100815,293.069479
293.105906,293.069479
321.064449,321.100815
293.105906,321.100815
287.095281,321.100815
337.095716,321.100815
365.128124,349.133214
379.143781,349.133214
391.14377,349.133214
407.138691,349.133214
394.118354,349.133214
405.159474,365.128124
367.107309,365.128124
374.128407,365.128124
379.143781,365.128124
365.164522,365.128124
407.138691,365.128124
380.139005,365.128124
365.164522,363.148794
323.05991,353.106955
398.092067,353.106955
337.129707,353.106955
353.143386,353.106955
353.070603,353.106955
335.150238,369.137958
289.181141,369.137958
377.128207,405.159474
379.143781,405.159474
391.14377,405.159474
389.182263,405.159474
407.138691,405.159474
435.170047,405.159474
414.15974,405.159474
417.12284,417.159249
337.202421,417.159249
415.180051,417.159249
462.144332,417.159249
415.180051,387.185133
387.148756,387.185133
323.223268,387.185133
405.195714,387.185133
445.154426,459.170165
443.193013,459.170165
473.149268,485.149302
467.183193,485.149302
521.126025,485.149302
488.196533,489.180497
260.060098,247.028355
287.059673,247.028355
289.075396,247.028355
281.016076,247.028355
215.056288,247.028355
277.002593,247.028355
281.033859,247.028355
274.039323,265.039007
291.054671,265.039007
295.086029,265.039007
307.085982,265.039007
251.059791,265.039007
283.04956,265.039007
281.033859,265.039007
250.07572,265.039007
271.039711,269.024025
257.024041,269.024025
260.023771,269.024025
239.013463,269.024025
268.040012,269.024025
313.050334,285.019058
325.050341,285.019058
276.018796,285.019058
272.023823,257.012887
275.023475,257.012887
269.012894,257.012887
315.018398,257.012887
297.044146,257.012887
320.97478,257.012887
274.039323,240.033801
254.049532,240.033801
270.044407,240.033801
274.021519,240.033801
240.070191,240.033801
241.065394,240.033801
271.039711,256.02883
275.023475,256.02883
300.018635,256.02883
298.039409,256.02883
284.060104,256.02883
296.060101,256.02883
270.008078,256.02883
284.023868,272.023823
312.055086,272.023823
288.018765,272.023823
270.008078,272.023823
273.055152,239.049695
267.044576,239.049695
224.038821,239.049695
241.065394,239.049695
274.039323,255.044755
285.055367,255.044755
281.060495,255.044755
283.076067,255.044755
270.008078,255.044755
242.013069,255.044755
214.054562,255.044755
270.055693,255.044755
225.070604,255.044755
285.055367,271.039711
313.050334,271.039711
313.086745,271.039711
257.024041,271.039711
270.008078,271.039711
270.055693,271.039711
335.001619,271.039711
286.050604,271.039711
241.083258,255.062447
267.062449,255.062447
285.073071,255.062447
295.09378,255.062447
287.052272,255.062447
210.07735,255.062447
273.072998,255.062447
271.057361,255.062447
240.099185,255.062447
229.054217,243.033465
244.065086,243.033465
241.054244,243.033465
257.049215,243.033465
301.039,243.033465
224.038821,243.033465
229.071297,227.055577
261.043315,227.055577
255.050469,227.055577
255.08686,227.055577
271.081553,243.050295
273.09727,243.050295
285.09733,243.050295
276.055073,275.023475
317.034047,275.023475
303.054726,275.023475
293.034,291.01831
300.018635,291.01831
305.033992,291.01831
291.054671,291.01831
317.034047,291.01831
277.002593,291.01831
294.109865,254.078581
263.078914,254.078581
252.062863,254.078581
270.073527,254.078581
222.067019,258.043755
256.082849,242.067161
257.030481,242.067161
229.035474,242.067161
287.052272,242.067161
210.07735,242.067161
229.054217,274.039323
244.065086,274.039323
260.060098,274.039323
276.055073,274.039323
304.049941,274.039323
274.075675,274.039323
300.054978,274.039323
302.070601,274.039323
261.007619,274.039323
256.082849,258.062006
210.07735,258.062006
230.067074,258.062006
285.073071,241.083258
255.098942,241.083258
271.09382,241.083258
283.093872,241.083258
299.088727,241.083258
283.130221,241.083258
256.094117,241.083258
244.065086,273.055152
287.070809,273.055152
315.065798,273.055152
317.044977,273.055152
245.023896,273.055152
231.044572,273.055152
241.065394,273.055152
244.065086,229.054217
