node_id,C,H,O,N,S,Cl,exp_mass,DBE,AImod,NOSC,O_C,H_C,N/C,S/C,Cl/C,DBE-O,DBE/C
357.065472,15,18,8,0,1,0,357.065472,7,0.2,0,0.533333333,1.2,0,0.066666667,0,-1,0.466666667
341.08842,15,18,9,0,0,0,341.08842,7,0.238095238,0,0.6,1.2,0,0,0,-2,0.466666667
373.060396,15,18,9,0,1,0,373.060396,7,0.157894737,0.133333333,0.6,1.2,0,0.066666667,0,-2,0.466666667
320.12575,15,19,5,3,0,0,320.12575,8,0.263157895,0,0.333333333,1.266666667,0.2,0,0,3,0.533333333
352.115388,15,19,7,3,0,0,352.115388,8,0.176470588,0.266666667,0.466666667,1.266666667,0.2,0,0,1,0.533333333
384.087645,15,19,7,3,1,0,384.087645,8,0.066666667,0.4,0.466666667,1.266666667,0.2,0.066666667,0,1,0.533333333
368.110595,15,19,8,3,0,0,368.110595,8,0.125,0.4,0.533333333,1.266666667,0.2,0,0,0,0.533333333
400.082485,15,19,8,3,1,0,400.082485,8,0,0.533333333,0.533333333,1.266666667,0.2,0.066666667,0,0,0.533333333
384.105508,15,19,9,3,0,0,384.105508,8,0.066666667,0.533333333,0.6,1.266666667,0.2,0,0,-1,0.533333333
372.094178,15,19,10,1,0,0,372.094178,7,0.111111111,0.266666667,0.666666667,1.266666667,0.066666667,0,0,-3,0.466666667
260.129312,15,19,3,1,0,0,260.129312,7,0.36,-0.666666667,0.2,1.266666667,0.066666667,0,0,4,0.466666667
276.123715,15,19,4,1,0,0,276.123715,7,0.333333333,-0.533333333,0.266666667,1.266666667,0.066666667,0,0,3,0.466666667
292.118486,15,19,5,1,0,0,292.118486,7,0.304347826,-0.4,0.333333333,1.266666667,0.066666667,0,0,2,0.466666667
308.114164,15,19,6,1,0,0,308.114164,7,0.272727273,-0.266666667,0.4,1.266666667,0.066666667,0,0,1,0.466666667
324.107961,15,19,7,1,0,0,324.107961,7,0.238095238,-0.133333333,0.466666667,1.266666667,0.066666667,0,0,0,0.466666667
340.104057,15,19,8,1,0,0,340.104057,7,0.2,0,0.533333333,1.266666667,0.066666667,0,0,-1,0.466666667
356.099441,15,19,9,1,0,0,356.099441,7,0.157894737,0.133333333,0.6,1.266666667,0.066666667,0,0,-2,0.466666667
307.130105,15,20,5,2,0,0,307.130105,7,0.238095238,-0.266666667,0.333333333,1.333333333,0.133333333,0,0,2,0.466666667
323.125031,15,20,6,2,0,0,323.125031,7,0.2,-0.133333333,0.4,1.333333333,0.133333333,0,0,1,0.466666667
355.097189,15,20,6,2,1,0,355.097189,7,0.111111111,0,0.4,1.333333333,0.133333333,0.066666667,0,1,0.466666667
339.120036,15,20,7,2,0,0,339.120036,7,0.157894737,0,0.466666667,1.333333333,0.133333333,0,0,0,0.466666667
355.114983,15,20,8,2,0,0,355.114983,7,0.111111111,0.133333333,0.533333333,1.333333333,0.133333333,0,0,-1,0.466666667
387.08741,15,20,8,2,1,0,387.08741,7,0,0.266666667,0.533333333,1.333333333,0.133333333,0.066666667,0,-1,0.466666667
371.110372,15,20,9,2,0,0,371.110372,7,0.058823529,0.266666667,0.6,1.333333333,0.133333333,0,0,-2,0.466666667
359.098945,15,20,10,0,0,0,359.098945,6,0.1,0,0.666666667,1.333333333,0,0,0,-4,0.4
391.071091,15,20,10,0,1,0,391.071091,6,0,0.133333333,0.666666667,1.333333333,0,0.066666667,0,-4,0.4
247.133596,15,20,3,0,0,0,247.133596,6,0.333333333,-0.933333333,0.2,1.333333333,0,0,0,3,0.4
263.128128,15,20,4,0,0,0,263.128128,6,0.307692308,-0.8,0.266666667,1.333333333,0,0,0,2,0.4
279.122958,15,20,5,0,0,0,279.122958,6,0.28,-0.666666667,0.333333333,1.333333333,0,0,0,1,0.4
311.096289,15,20,5,0,1,0,311.096289,6,0.217391304,-0.533333333,0.333333333,1.333333333,0,0.066666667,0,1,0.4
295.117968,15,20,6,0,0,0,295.117968,6,0.25,-0.533333333,0.4,1.333333333,0,0,0,0,0.4
327.09009,15,20,6,0,1,0,327.09009,6,0.181818182,-0.4,0.4,1.333333333,0,0.066666667,0,0,0.4
311.112848,15,20,7,0,0,0,311.112848,6,0.217391304,-0.4,0.466666667,1.333333333,0,0,0,-1,0.4
343.086119,15,20,7,0,1,0,343.086119,6,0.142857143,-0.266666667,0.466666667,1.333333333,0,0.066666667,0,-1,0.4
327.107733,15,20,8,0,0,0,327.107733,6,0.181818182,-0.266666667,0.533333333,1.333333333,0,0,0,-2,0.4
359.081215,15,20,8,0,1,0,359.081215,6,0.1,-0.133333333,0.533333333,1.333333333,0,0.066666667,0,-2,0.4
343.102532,15,20,9,0,0,0,343.102532,6,0.142857143,-0.133333333,0.6,1.333333333,0,0,0,-3,0.4
375.076062,15,20,9,0,1,0,375.076062,6,0.052631579,0,0.6,1.333333333,0,0.066666667,0,-3,0.4
354.13113,15,21,7,3,0,0,354.13113,7,0.058823529,0.133333333,0.466666667,1.4,0.2,0,0,0,0.466666667
370.12568,15,21,8,3,0,0,370.12568,7,0,0.266666667,0.533333333,1.4,0.2,0,0,-1,0.466666667
278.139838,15,21,4,1,0,0,278.139838,6,0.25,-0.666666667,0.266666667,1.4,0.066666667,0,0,2,0.4
294.134899,15,21,5,1,0,0,294.134899,6,0.217391304,-0.533333333,0.333333333,1.4,0.066666667,0,0,1,0.4
310.128879,15,21,6,1,0,0,310.128879,6,0.181818182,-0.4,0.4,1.4,0.066666667,0,0,0,0.4
326.124865,15,21,7,1,0,0,326.124865,6,0.142857143,-0.266666667,0.466666667,1.4,0.066666667,0,0,-1,0.4
358.096688,15,21,7,1,1,0,358.096688,6,0.052631579,-0.133333333,0.466666667,1.4,0.066666667,0.066666667,0,-1,0.4
342.119869,15,21,8,1,0,0,342.119869,6,0.1,-0.133333333,0.533333333,1.4,0.066666667,0,0,-2,0.4
358.113406,15,21,9,1,0,0,358.113406,6,0.052631579,0,0.6,1.4,0.066666667,0,0,-3,0.4
309.145929,15,22,5,2,0,0,309.145929,6,0.142857143,-0.4,0.333333333,1.466666667,0.133333333,0,0,1,0.4
325.140749,15,22,6,2,0,0,325.140749,6,0.1,-0.266666667,0.4,1.466666667,0.133333333,0,0,0,0.4
341.135904,15,22,7,2,0,0,341.135904,6,0.052631579,-0.133333333,0.466666667,1.466666667,0.133333333,0,0,-1,0.4
357.130646,15,22,8,2,0,0,357.130646,6,0,0,0.533333333,1.466666667,0.133333333,0,0,-2,0.4
373.12556,15,22,9,2,0,0,373.12556,6,-0.058823529,0.133333333,0.6,1.466666667,0.133333333,0,0,-3,0.4
393.08656,15,22,10,0,1,0,393.08656,5,-0.111111111,0,0.666666667,1.466666667,0,0.066666667,0,-5,0.333333333
249.149104,15,22,3,0,0,0,249.149104,5,0.259259259,-1.066666667,0.2,1.466666667,0,0,0,2,0.333333333
265.143987,15,22,4,0,0,0,265.143987,5,0.230769231,-0.933333333,0.266666667,1.466666667,0,0,0,1,0.333333333
281.138793,15,22,5,0,0,0,281.138793,5,0.2,-0.8,0.333333333,1.466666667,0,0,0,0,0.333333333
313.11097,15,22,5,0,1,0,313.11097,5,0.130434783,-0.666666667,0.333333333,1.466666667,0,0.066666667,0,0,0.333333333
297.133534,15,22,6,0,0,0,297.133534,5,0.166666667,-0.666666667,0.4,1.466666667,0,0,0,-1,0.333333333
329.106798,15,22,6,0,1,0,329.106798,5,0.090909091,-0.533333333,0.4,1.466666667,0,0.066666667,0,-1,0.333333333
313.128337,15,22,7,0,0,0,313.128337,5,0.130434783,-0.533333333,0.466666667,1.466666667,0,0,0,-2,0.333333333
345.101864,15,22,7,0,1,0,345.101864,5,0.047619048,-0.4,0.466666667,1.466666667,0,0.066666667,0,-2,0.333333333
329.124462,15,22,8,0,0,0,329.124462,5,0.090909091,-0.4,0.533333333,1.466666667,0,0,0,-3,0.333333333
361.095231,15,22,8,0,1,0,361.095231,5,0,-0.266666667,0.533333333,1.466666667,0,0.066666667,0,-3,0.333333333
345.119511,15,22,9,0,0,0,345.119511,5,0.047619048,-0.266666667,0.6,1.466666667,0,0,0,-4,0.333333333
377.091876,15,22,9,0,1,0,377.091876,5,-0.052631579,-0.133333333,0.6,1.466666667,0,0.066666667,0,-4,0.333333333
340.151608,15,23,6,3,0,0,340.151608,6,0,-0.133333333,0.4,1.533333333,0.2,0,0,0,0.4
356.146639,15,23,7,3,0,0,356.146639,6,-0.058823529,0,0.466666667,1.533333333,0.2,0,0,-1,0.4
280.155802,15,23,4,1,0,0,280.155802,5,0.166666667,-0.8,0.266666667,1.533333333,0.066666667,0,0,1,0.333333333
296.150366,15,23,5,1,0,0,296.150366,5,0.130434783,-0.666666667,0.333333333,1.533333333,0.066666667,0,0,0,0.333333333
312.14559,15,23,6,1,0,0,312.14559,5,0.090909091,-0.533333333,0.4,1.533333333,0.066666667,0,0,-1,0.333333333
328.139456,15,23,7,1,0,0,328.139456,5,0.047619048,-0.4,0.466666667,1.533333333,0.066666667,0,0,-2,0.333333333
360.112463,15,23,7,1,1,0,360.112463,5,-0.052631579,-0.266666667,0.466666667,1.533333333,0.066666667,0.066666667,0,-2,0.333333333
344.135277,15,23,8,1,0,0,344.135277,5,0,-0.266666667,0.533333333,1.533333333,0.066666667,0,0,-3,0.333333333
376.107778,15,23,8,1,1,0,376.107778,5,-0.111111111,-0.133333333,0.533333333,1.533333333,0.066666667,0.066666667,0,-3,0.333333333
360.129095,15,23,9,1,0,0,360.129095,5,-0.052631579,-0.133333333,0.6,1.533333333,0.066666667,0,0,-4,0.333333333
327.156594,15,24,6,2,0,0,327.156594,5,0,-0.4,0.4,1.6,0.133333333,0,0,-1,0.333333333
395.102168,15,24,10,0,1,0,395.102168,4,-0.222222222,-0.133333333,0.666666667,1.6,0,0.066666667,0,-6,0.266666667
251.165545,15,24,3,0,0,0,251.165545,4,0.185185185,-1.2,0.2,1.6,0,0,0,1,0.266666667
267.159543,15,24,4,0,0,0,267.159543,4,0.153846154,-1.066666667,0.266666667,1.6,0,0,0,0,0.266666667
283.154334,15,24,5,0,0,0,283.154334,4,0.12,-0.933333333,0.333333333,1.6,0,0,0,-1,0.266666667
315.126434,15,24,5,0,1,0,315.126434,4,0.043478261,-0.8,0.333333333,1.6,0,0.066666667,0,-1,0.266666667
299.15024,15,24,6,0,0,0,299.15024,4,0.083333333,-0.8,0.4,1.6,0,0,0,-2,0.266666667
331.122472,15,24,6,0,1,0,331.122472,4,0,-0.666666667,0.4,1.6,0,0.066666667,0,-2,0.266666667
315.145189,15,24,7,0,0,0,315.145189,4,0.043478261,-0.666666667,0.466666667,1.6,0,0,0,-3,0.266666667
347.117395,15,24,7,0,1,0,347.117395,4,-0.047619048,-0.533333333,0.466666667,1.6,0,0.066666667,0,-3,0.266666667
331.140124,15,24,8,0,0,0,331.140124,4,0,-0.533333333,0.533333333,1.6,0,0,0,-4,0.266666667
363.111338,15,24,8,0,1,0,363.111338,4,-0.1,-0.4,0.533333333,1.6,0,0.066666667,0,-4,0.266666667
347.135092,15,24,9,0,0,0,347.135092,4,-0.047619048,-0.4,0.6,1.6,0,0,0,-5,0.266666667
379.107522,15,24,9,0,1,0,379.107522,4,-0.157894737,-0.266666667,0.6,1.6,0,0.066666667,0,-5,0.266666667
314.1605,15,25,6,1,0,0,314.1605,4,0,-0.666666667,0.4,1.666666667,0.066666667,0,0,-2,0.266666667
362.128652,15,25,7,1,1,0,362.128652,4,-0.157894737,-0.4,0.466666667,1.666666667,0.066666667,0.066666667,0,-3,0.266666667
285.170108,15,26,5,0,0,0,285.170108,3,0.04,-1.066666667,0.333333333,1.733333333,0,0,0,-2,0.2
317.14314,15,26,5,0,1,0,317.14314,3,-0.043478261,-0.933333333,0.333333333,1.733333333,0,0.066666667,0,-2,0.2
301.164872,15,26,6,0,0,0,301.164872,3,0,-0.933333333,0.4,1.733333333,0,0,0,-3,0.2
333.136778,15,26,6,0,1,0,333.136778,3,-0.090909091,-0.8,0.4,1.733333333,0,0.066666667,0,-3,0.2
317.1608,15,26,7,0,0,0,317.1608,3,-0.043478261,-0.8,0.466666667,1.733333333,0,0,0,-4,0.2
333.155661,15,26,8,0,0,0,333.155661,3,-0.090909091,-0.666666667,0.533333333,1.733333333,0,0,0,-5,0.2
381.122921,15,26,9,0,1,0,381.122921,3,-0.263157895,-0.4,0.6,1.733333333,0,0.066666667,0,-6,0.2
335.153557,15,28,6,0,1,0,335.153557,2,-0.181818182,-0.933333333,0.4,1.866666667,0,0.066666667,0,-4,0.133333333
351.14872,15,28,7,0,1,0,351.14872,2,-0.238095238,-0.8,0.466666667,1.866666667,0,0.066666667,0,-5,0.133333333
395.007705,16,12,10,0,1,0,395.007705,11,0.5,0.625,0.625,0.75,0,0.0625,0,1,0.6875
326.078646,16,13,5,3,0,0,326.078646,12,0.619047619,0.375,0.3125,0.8125,0.1875,0,0,7,0.75
314.067459,16,13,6,1,0,0,314.067459,11,0.583333333,0.125,0.375,0.8125,0.0625,0,0,5,0.6875
330.062259,16,13,7,1,0,0,330.062259,11,0.565217391,0.25,0.4375,0.8125,0.0625,0,0,4,0.6875
346.057476,16,13,8,1,0,0,346.057476,11,0.545454545,0.375,0.5,0.8125,0.0625,0,0,3,0.6875
313.083252,16,14,5,2,0,0,313.083252,11,0.565217391,0.125,0.3125,0.875,0.125,0,0,6,0.6875
345.055583,16,14,5,2,1,0,345.055583,11,0.523809524,0.25,0.3125,0.875,0.125,0.0625,0,6,0.6875
329.07847,16,14,6,2,0,0,329.07847,11,0.545454545,0.25,0.375,0.875,0.125,0,0,5,0.6875
361.050424,16,14,6,2,1,0,361.050424,11,0.5,0.375,0.375,0.875,0.125,0.0625,0,5,0.6875
345.073306,16,14,7,2,0,0,345.073306,11,0.523809524,0.375,0.4375,0.875,0.125,0,0,4,0.6875
361.068109,16,14,8,2,0,0,361.068109,11,0.5,0.5,0.5,0.875,0.125,0,0,3,0.6875
269.082014,16,14,4,0,0,0,269.082014,10,0.571428571,-0.375,0.25,0.875,0,0,0,6,0.625
317.065722,16,14,7,0,0,0,317.065722,10,0.52,0,0.4375,0.875,0,0,0,3,0.625
349.039414,16,14,7,0,1,0,349.039414,10,0.47826087,0.125,0.4375,0.875,0,0.0625,0,3,0.625
333.062164,16,14,8,0,0,0,333.062164,10,0.5,0.125,0.5,0.875,0,0,0,2,0.625
349.057153,16,14,9,0,0,0,349.057153,10,0.47826087,0.25,0.5625,0.875,0,0,0,1,0.625
312.099794,16,15,4,3,0,0,312.099794,11,0.545454545,0.125,0.25,0.9375,0.1875,0,0,7,0.6875
344.089207,16,15,6,3,0,0,344.089207,11,0.5,0.375,0.375,0.9375,0.1875,0,0,5,0.6875
300.087859,16,15,5,1,0,0,300.087859,10,0.52,-0.125,0.3125,0.9375,0.0625,0,0,5,0.625
316.082887,16,15,6,1,0,0,316.082887,10,0.5,0,0.375,0.9375,0.0625,0,0,4,0.625
348.055394,16,15,6,1,1,0,348.055394,10,0.454545455,0.125,0.375,0.9375,0.0625,0.0625,0,4,0.625
332.078031,16,15,7,1,0,0,332.078031,10,0.47826087,0.125,0.4375,0.9375,0.0625,0,0,3,0.625
348.072795,16,15,8,1,0,0,348.072795,10,0.454545455,0.25,0.5,0.9375,0.0625,0,0,2,0.625
380.045356,16,15,8,1,1,0,380.045356,10,0.4,0.375,0.5,0.9375,0.0625,0.0625,0,2,0.625
364.067814,16,15,9,1,0,0,364.067814,10,0.428571429,0.375,0.5625,0.9375,0.0625,0,0,1,0.625
315.098011,16,16,5,2,0,0,315.098011,10,0.47826087,0,0.3125,1,0.125,0,0,5,0.625
331.093877,16,16,6,2,0,0,331.093877,10,0.454545455,0.125,0.375,1,0.125,0,0,4,0.625
347.088822,16,16,7,2,0,0,347.088822,10,0.428571429,0.25,0.4375,1,0.125,0,0,3,0.625
363.083947,16,16,8,2,0,0,363.083947,10,0.4,0.375,0.5,1,0.125,0,0,2,0.625
395.055876,16,16,8,2,1,0,395.055876,10,0.333333333,0.5,0.5,1,0.125,0.0625,0,2,0.625
379.079088,16,16,9,2,0,0,379.079088,10,0.368421053,0.5,0.5625,1,0.125,0,0,1,0.625
367.067471,16,16,10,0,0,0,367.067471,9,0.363636364,0.25,0.625,1,0,0,0,-1,0.5625
255.102952,16,16,3,0,0,0,255.102952,9,0.517241379,-0.625,0.1875,1,0,0,0,6,0.5625
287.091713,16,16,5,0,0,0,287.091713,9,0.481481481,-0.375,0.3125,1,0,0,0,4,0.5625
303.08676,16,16,6,0,0,0,303.08676,9,0.461538462,-0.25,0.375,1,0,0,0,3,0.5625
319.082591,16,16,7,0,0,0,319.082591,9,0.44,-0.125,0.4375,1,0,0,0,2,0.5625
351.054564,16,16,7,0,1,0,351.054564,9,0.391304348,0,0.4375,1,0,0.0625,0,2,0.5625
335.077449,16,16,8,0,0,0,335.077449,9,0.416666667,0,0.5,1,0,0,0,1,0.5625
351.07116,16,16,9,0,0,0,351.07116,9,0.391304348,0.125,0.5625,1,0,0,0,0,0.5625
383.04462,16,16,9,0,1,0,383.04462,9,0.333333333,0.25,0.5625,1,0,0.0625,0,0,0.5625
330.109899,16,17,5,3,0,0,330.109899,10,0.428571429,0.125,0.3125,1.0625,0.1875,0,0,5,0.625
378.076861,16,17,6,3,1,0,378.076861,10,0.333333333,0.375,0.375,1.0625,0.1875,0.0625,0,4,0.625
394.070487,16,17,7,3,1,0,394.070487,10,0.294117647,0.5,0.4375,1.0625,0.1875,0.0625,0,3,0.625
382.078756,16,17,10,1,0,0,382.078756,9,0.3,0.375,0.625,1.0625,0.0625,0,0,-1,0.5625
286.108777,16,17,4,1,0,0,286.108777,9,0.461538462,-0.375,0.25,1.0625,0.0625,0,0,5,0.5625
302.103648,16,17,5,1,0,0,302.103648,9,0.44,-0.25,0.3125,1.0625,0.0625,0,0,4,0.5625
318.098514,16,17,6,1,0,0,318.098514,9,0.416666667,-0.125,0.375,1.0625,0.0625,0,0,3,0.5625
334.092342,16,17,7,1,0,0,334.092342,9,0.391304348,0,0.4375,1.0625,0.0625,0,0,2,0.5625
366.065803,16,17,7,1,1,0,366.065803,9,0.333333333,0.125,0.4375,1.0625,0.0625,0.0625,0,2,0.5625
350.088548,16,17,8,1,0,0,350.088548,9,0.363636364,0.125,0.5,1.0625,0.0625,0,0,1,0.5625
382.060622,16,17,8,1,1,0,382.060622,9,0.3,0.25,0.5,1.0625,0.0625,0.0625,0,1,0.5625
366.082378,16,17,9,1,0,0,366.082378,9,0.333333333,0.25,0.5625,1.0625,0.0625,0,0,0,0.5625
398.055547,16,17,9,1,1,0,398.055547,9,0.263157895,0.375,0.5625,1.0625,0.0625,0.0625,0,0,0.5625
317.114425,16,18,5,2,0,0,317.114425,9,0.391304348,-0.125,0.3125,1.125,0.125,0,0,4,0.5625
333.108498,16,18,6,2,0,0,333.108498,9,0.363636364,0,0.375,1.125,0.125,0,0,3,0.5625
365.081969,16,18,6,2,1,0,365.081969,9,0.3,0.125,0.375,1.125,0.125,0.0625,0,3,0.5625
349.104571,16,18,7,2,0,0,349.104571,9,0.333333333,0.125,0.4375,1.125,0.125,0,0,2,0.5625
381.076712,16,18,7,2,1,0,381.076712,9,0.263157895,0.25,0.4375,1.125,0.125,0.0625,0,2,0.5625
365.099457,16,18,8,2,0,0,365.099457,9,0.3,0.25,0.5,1.125,0.125,0,0,1,0.5625
397.07161,16,18,8,2,1,0,397.07161,9,0.222222222,0.375,0.5,1.125,0.125,0.0625,0,1,0.5625
381.094348,16,18,9,2,0,0,381.094348,9,0.263157895,0.375,0.5625,1.125,0.125,0,0,0,0.5625
413.066428,16,18,9,2,1,0,413.066428,9,0.176470588,0.5,0.5625,1.125,0.125,0.0625,0,0,0.5625
369.081634,16,18,10,0,0,0,369.081634,8,0.272727273,0.125,0.625,1.125,0,0,0,-2,0.5
401.055614,16,18,10,0,1,0,401.055614,8,0.2,0.25,0.625,1.125,0,0.0625,0,-2,0.5
257.1183,16,18,3,0,0,0,257.1183,8,0.448275862,-0.75,0.1875,1.125,0,0,0,5,0.5
273.112613,16,18,4,0,0,0,273.112613,8,0.428571429,-0.625,0.25,1.125,0,0,0,4,0.5
289.107293,16,18,5,0,0,0,289.107293,8,0.407407407,-0.5,0.3125,1.125,0,0,0,3,0.5
305.10232,16,18,6,0,0,0,305.10232,8,0.384615385,-0.375,0.375,1.125,0,0,0,2,0.5
321.097375,16,18,7,0,0,0,321.097375,8,0.36,-0.25,0.4375,1.125,0,0,0,1,0.5
337.092178,16,18,8,0,0,0,337.092178,8,0.333333333,-0.125,0.5,1.125,0,0,0,0,0.5
353.087157,16,18,9,0,0,0,353.087157,8,0.304347826,0,0.5625,1.125,0,0,0,-1,0.5
332.125694,16,19,5,3,0,0,332.125694,9,0.333333333,0,0.3125,1.1875,0.1875,0,0,4,0.5625
348.120633,16,19,6,3,0,0,348.120633,9,0.3,0.125,0.375,1.1875,0.1875,0,0,3,0.5625
380.091074,16,19,6,3,1,0,380.091074,9,0.222222222,0.25,0.375,1.1875,0.1875,0.0625,0,3,0.5625
396.105633,16,19,9,3,0,0,396.105633,9,0.176470588,0.5,0.5625,1.1875,0.1875,0,0,0,0.5625
384.094209,16,19,10,1,0,0,384.094209,8,0.2,0.25,0.625,1.1875,0.0625,0,0,-2,0.5
272.129266,16,19,3,1,0,0,272.129266,8,0.407407407,-0.625,0.1875,1.1875,0.0625,0,0,5,0.5
288.124209,16,19,4,1,0,0,288.124209,8,0.384615385,-0.5,0.25,1.1875,0.0625,0,0,4,0.5
304.119147,16,19,5,1,0,0,304.119147,8,0.36,-0.375,0.3125,1.1875,0.0625,0,0,3,0.5
320.113433,16,19,6,1,0,0,320.113433,8,0.333333333,-0.25,0.375,1.1875,0.0625,0,0,2,0.5
336.108009,16,19,7,1,0,0,336.108009,8,0.304347826,-0.125,0.4375,1.1875,0.0625,0,0,1,0.5
368.081368,16,19,7,1,1,0,368.081368,8,0.238095238,0,0.4375,1.1875,0.0625,0.0625,0,1,0.5
352.102986,16,19,8,1,0,0,352.102986,8,0.272727273,0,0.5,1.1875,0.0625,0,0,0,0.5
384.076477,16,19,8,1,1,0,384.076477,8,0.2,0.125,0.5,1.1875,0.0625,0.0625,0,0,0.5
368.097755,16,19,9,1,0,0,368.097755,8,0.238095238,0.125,0.5625,1.1875,0.0625,0,0,-1,0.5
303.135026,16,20,4,2,0,0,303.135026,8,0.333333333,-0.375,0.25,1.25,0.125,0,0,4,0.5
319.130225,16,20,5,2,0,0,319.130225,8,0.304347826,-0.25,0.3125,1.25,0.125,0,0,3,0.5
335.125125,16,20,6,2,0,0,335.125125,8,0.272727273,-0.125,0.375,1.25,0.125,0,0,2,0.5
367.097274,16,20,6,2,1,0,367.097274,8,0.2,0,0.375,1.25,0.125,0.0625,0,2,0.5
351.118801,16,20,7,2,0,0,351.118801,8,0.238095238,0,0.4375,1.25,0.125,0,0,1,0.5
383.092406,16,20,7,2,1,0,383.092406,8,0.157894737,0.125,0.4375,1.25,0.125,0.0625,0,1,0.5
367.11492,16,20,8,2,0,0,367.11492,8,0.2,0.125,0.5,1.25,0.125,0,0,0,0.5
399.08755,16,20,8,2,1,0,399.08755,8,0.111111111,0.25,0.5,1.25,0.125,0.0625,0,0,0.5
383.110009,16,20,9,2,0,0,383.110009,8,0.157894737,0.25,0.5625,1.25,0.125,0,0,-1,0.5
415.082195,16,20,9,2,1,0,415.082195,8,0.058823529,0.375,0.5625,1.25,0.125,0.0625,0,-1,0.5
371.099097,16,20,10,0,0,0,371.099097,7,0.181818182,0,0.625,1.25,0,0,0,-3,0.4375
403.071309,16,20,10,0,1,0,403.071309,7,0.1,0.125,0.625,1.25,0,0.0625,0,-3,0.4375
419.065905,16,20,11,0,1,0,419.065905,7,0.052631579,0.25,0.6875,1.25,0,0.0625,0,-4,0.4375
243.139206,16,20,2,0,0,0,243.139206,7,0.4,-1,0.125,1.25,0,0,0,5,0.4375
259.133641,16,20,3,0,0,0,259.133641,7,0.379310345,-0.875,0.1875,1.25,0,0,0,4,0.4375
275.128365,16,20,4,0,0,0,275.128365,7,0.357142857,-0.75,0.25,1.25,0,0,0,3,0.4375
291.123965,16,20,5,0,0,0,291.123965,7,0.333333333,-0.625,0.3125,1.25,0,0,0,2,0.4375
307.118906,16,20,6,0,0,0,307.118906,7,0.307692308,-0.5,0.375,1.25,0,0,0,1,0.4375
323.113885,16,20,7,0,0,0,323.113885,7,0.28,-0.375,0.4375,1.25,0,0,0,0,0.4375
339.108813,16,20,8,0,0,0,339.108813,7,0.25,-0.25,0.5,1.25,0,0,0,-1,0.4375
355.10394,16,20,9,0,0,0,355.10394,7,0.217391304,-0.125,0.5625,1.25,0,0,0,-2,0.4375
387.076091,16,20,9,0,1,0,387.076091,7,0.142857143,0,0.5625,1.25,0,0.0625,0,-2,0.4375
382.126268,16,21,8,3,0,0,382.126268,8,0.111111111,0.25,0.5,1.3125,0.1875,0,0,0,0.5
398.121253,16,21,9,3,0,0,398.121253,8,0.058823529,0.375,0.5625,1.3125,0.1875,0,0,-1,0.5
386.109926,16,21,10,1,0,0,386.109926,7,0.1,0.125,0.625,1.3125,0.0625,0,0,-3,0.4375
290.13999,16,21,4,1,0,0,290.13999,7,0.307692308,-0.625,0.25,1.3125,0.0625,0,0,3,0.4375
306.134866,16,21,5,1,0,0,306.134866,7,0.28,-0.5,0.3125,1.3125,0.0625,0,0,2,0.4375
322.129112,16,21,6,1,0,0,322.129112,7,0.25,-0.375,0.375,1.3125,0.0625,0,0,1,0.4375
338.123993,16,21,7,1,0,0,338.123993,7,0.217391304,-0.25,0.4375,1.3125,0.0625,0,0,0,0.4375
354.119814,16,21,8,1,0,0,354.119814,7,0.181818182,-0.125,0.5,1.3125,0.0625,0,0,-1,0.4375
386.091941,16,21,8,1,1,0,386.091941,7,0.1,0,0.5,1.3125,0.0625,0.0625,0,-1,0.4375
402.087019,16,21,9,1,1,0,402.087019,7,0.052631579,0.125,0.5625,1.3125,0.0625,0.0625,0,-2,0.4375
305.151016,16,22,4,2,0,0,305.151016,7,0.25,-0.5,0.25,1.375,0.125,0,0,3,0.4375
321.144704,16,22,5,2,0,0,321.144704,7,0.217391304,-0.375,0.3125,1.375,0.125,0,0,2,0.4375
337.140783,16,22,6,2,0,0,337.140783,7,0.181818182,-0.25,0.375,1.375,0.125,0,0,1,0.4375
369.113131,16,22,6,2,1,0,369.113131,7,0.1,-0.125,0.375,1.375,0.125,0.0625,0,1,0.4375
353.135916,16,22,7,2,0,0,353.135916,7,0.142857143,-0.125,0.4375,1.375,0.125,0,0,0,0.4375
385.107911,16,22,7,2,1,0,385.107911,7,0.052631579,0,0.4375,1.375,0.125,0.0625,0,0,0.4375
369.130776,16,22,8,2,0,0,369.130776,7,0.1,0,0.5,1.375,0.125,0,0,-1,0.4375
401.103168,16,22,8,2,1,0,401.103168,7,0,0.125,0.5,1.375,0.125,0.0625,0,-1,0.4375
385.125873,16,22,9,2,0,0,385.125873,7,0.052631579,0.125,0.5625,1.375,0.125,0,0,-2,0.4375
417.097426,16,22,9,2,1,0,417.097426,7,-0.058823529,0.25,0.5625,1.375,0.125,0.0625,0,-2,0.4375
373.114474,16,22,10,0,0,0,373.114474,6,0.090909091,-0.125,0.625,1.375,0,0,0,-4,0.375
405.086992,16,22,10,0,1,0,405.086992,6,0,0,0.625,1.375,0,0.0625,0,-4,0.375
421.081441,16,22,11,0,1,0,421.081441,6,-0.052631579,0.125,0.6875,1.375,0,0.0625,0,-5,0.375
261.149698,16,22,3,0,0,0,261.149698,6,0.310344828,-1,0.1875,1.375,0,0,0,3,0.375
277.143824,16,22,4,0,0,0,277.143824,6,0.285714286,-0.875,0.25,1.375,0,0,0,2,0.375
293.138689,16,22,5,0,0,0,293.138689,6,0.259259259,-0.75,0.3125,1.375,0,0,0,1,0.375
