node_id,C,H,O,N,S,Cl,exp_mass,DBE,AImod,NOSC,O_C,H_C,N/C,S/C,Cl/C,DBE-O,DBE/C
421.096738,20,22,8,0,1,0,421.096738,10,0.333333333,-0.2,0.4,1.1,0,0.05,0,2,0.5
383.190347,20,32,5,0,1,0,383.190347,5,0.090909091,-1,0.25,1.6,0,0.05,0,0,0.25
233.056931,11,10,4,2,0,0,233.056931,8,0.571428571,0.363636364,0.363636364,0.909090909,0.181818182,0,0,4,0.727272727
262.08373,12,13,4,3,0,0,262.08373,8,0.428571429,0.333333333,0.333333333,1.083333333,0.25,0,0,4,0.666666667
380.120435,14,23,11,1,0,0,380.120435,4,-0.333333333,0.142857143,0.785714286,1.642857143,0.071428571,0,0,-7,0.285714286
346.06864,15,13,7,3,0,0,346.06864,11,0.529411765,0.666666667,0.466666667,0.866666667,0.2,0,0,4,0.733333333
349.152204,16,22,5,4,0,0,349.152204,8,0.157894737,0,0.3125,1.375,0.25,0,0,3,0.5
315.135492,17,20,4,2,0,0,315.135492,9,0.384615385,-0.352941176,0.235294118,1.176470588,0.117647059,0,0,5,0.529411765
324.135532,18,19,3,3,0,0,324.135532,11,0.481481481,-0.222222222,0.166666667,1.055555556,0.166666667,0,0,8,0.611111111
302.17635,18,25,3,1,0,0,302.17635,7,0.290322581,-0.888888889,0.166666667,1.388888889,0.055555556,0,0,4,0.388888889
416.183494,21,27,6,3,0,0,416.183494,10,0.266666667,-0.285714286,0.285714286,1.285714286,0.142857143,0,0,4,0.476190476
507.199761,24,32,10,2,0,0,507.199761,10,0.176470588,-0.25,0.416666667,1.333333333,0.083333333,0,0,0,0.416666667
506.240652,26,37,9,1,0,0,506.240652,9,0.170731707,-0.615384615,0.346153846,1.423076923,0.038461538,0,0,0,0.346153846
304.039961,13,11,4,3,1,0,304.039961,10,0.571428571,0.615384615,0.307692308,0.846153846,0.230769231,0.076923077,0,6,0.769230769
262.054559,13,13,3,1,1,0,262.054559,8,0.473684211,-0.153846154,0.230769231,1,0.076923077,0.076923077,0,5,0.615384615
390.050814,14,17,10,1,1,0,390.050814,7,0,0.571428571,0.714285714,1.214285714,0.071428571,0.071428571,0,-3,0.5
330.138036,15,25,5,1,1,0,330.138036,4,-0.047619048,-0.666666667,0.333333333,1.666666667,0.066666667,0.066666667,0,-1,0.266666667
436.092254,16,23,11,1,1,0,436.092254,6,-0.176470588,0.25,0.6875,1.4375,0.0625,0.0625,0,-5,0.375
442.154934,20,29,8,1,1,0,442.154934,7,0.071428571,-0.4,0.4,1.45,0.05,0.05,0,-1,0.35
436.143938,21,27,7,1,1,0,436.143938,9,0.225806452,-0.380952381,0.333333333,1.285714286,0.047619048,0.047619048,0,2,0.428571429
448.144041,22,27,7,1,1,0,448.144041,10,0.272727273,-0.363636364,0.318181818,1.227272727,0.045454545,0.045454545,0,3,0.454545455
274.05057,9,13,5,3,1,0,274.05057,5,-0.6,0.888888889,0.555555556,1.444444444,0.333333333,0.111111111,0,0,0.555555556
261.055312,9,14,5,2,1,0,261.055312,4,-0.428571429,0.444444444,0.555555556,1.555555556,0.222222222,0.111111111,0,-1,0.444444444
335.062979,12,16,11,0,0,0,335.062979,5,-0.076923077,0.5,0.916666667,1.333333333,0,0,0,-6,0.416666667
271.133638,17,20,3,0,0,0,271.133638,8,0.419354839,-0.823529412,0.176470588,1.176470588,0,0,0,5,0.470588235
299.202009,20,28,2,0,0,0,299.202009,7,0.315789474,-1.2,0.1,1.4,0,0,0,5,0.35
383.150347,22,24,6,0,0,0,383.150347,11,0.421052632,-0.545454545,0.272727273,1.090909091,0,0,0,5,0.5
459.260926,23,40,9,0,0,0,459.260926,4,-0.027027027,-0.956521739,0.391304348,1.739130435,0,0,0,-5,0.173913043
567.282243,29,44,11,0,0,0,567.282243,8,0.106382979,-0.75862069,0.379310345,1.517241379,0,0,0,-3,0.275862069
549.307613,30,46,9,0,0,0,549.307613,8,0.137254902,-0.933333333,0.3,1.533333333,0,0,0,-1,0.266666667
527.448218,35,60,3,0,0,0,527.448218,6,0.134328358,-1.542857143,0.085714286,1.714285714,0,0,0,3,0.171428571
355.070593,12,20,10,0,1,0,355.070593,3,-0.5,0.166666667,0.833333333,1.666666667,0,0.083333333,0,-7,0.25
431.121782,15,28,12,0,1,0,431.121782,2,-0.625,-0.133333333,0.8,1.866666667,0,0.066666667,0,-10,0.133333333
323.168993,18,28,3,0,1,0,323.168993,5,0.161290323,-1.111111111,0.166666667,1.555555556,0,0.055555556,0,2,0.277777778
339.163537,18,28,4,0,1,0,339.163537,5,0.133333333,-1,0.222222222,1.555555556,0,0.055555556,0,1,0.277777778
311.148402,20,24,1,0,1,0,311.148402,9,0.405405405,-1,0.05,1.2,0,0.05,0,8,0.45
377.143327,20,26,5,0,1,0,377.143327,8,0.272727273,-0.7,0.25,1.3,0,0.05,0,3,0.4
379.137093,23,24,3,0,1,0,379.137093,12,0.463414634,-0.695652174,0.130434783,1.043478261,0,0.043478261,0,9,0.52173913
451.180053,23,32,7,0,1,0,451.180053,8,0.189189189,-0.695652174,0.304347826,1.391304348,0,0.043478261,0,1,0.347826087
261.033057,14,11,3,0,0,1,261.033057,9,0.6,-0.357142857,0.214285714,0.785714286,0,0,0.071428571,6,0.642857143
524.168907,26,27,9,3,0,0,524.168907,15,0.405405405,0,0.346153846,1.038461538,0.115384615,0,0,6,0.576923077
346.024345,12,13,9,1,1,0,346.024345,7,0.090909091,0.833333333,0.75,1.083333333,0.083333333,0.083333333,0,-2,0.583333333
575.250998,30,40,11,0,0,0,575.250998,11,0.224489796,-0.6,0.366666667,1.333333333,0,0,0,0,0.366666667
247.101094,11,20,4,0,1,0,247.101094,2,-0.125,-0.909090909,0.363636364,1.818181818,0,0.090909091,0,-2,0.181818182
445.137802,16,30,12,0,1,0,445.137802,2,-0.555555556,-0.25,0.75,1.875,0,0.0625,0,-10,0.125
473.169267,18,34,12,0,1,0,473.169267,2,-0.454545455,-0.444444444,0.666666667,1.888888889,0,0.055555556,0,-10,0.111111111
381.247121,22,38,3,0,1,0,381.247121,4,0.076923077,-1.363636364,0.136363636,1.727272727,0,0.045454545,0,1,0.181818182
515.160523,23,32,11,0,1,0,515.160523,8,0.090909091,-0.347826087,0.47826087,1.391304348,0,0.043478261,0,-3,0.347826087
395.263131,23,40,3,0,1,0,395.263131,4,0.073170732,-1.391304348,0.130434783,1.739130435,0,0.043478261,0,1,0.173913043
259.096691,10,17,2,4,0,1,259.096691,4,-0.2,-0.1,0.2,1.7,0.4,0,0.1,2,0.4
222.040902,10,9,5,1,0,0,222.040902,7,0.538461538,0.4,0.5,0.9,0.1,0,0,2,0.7
255.080974,11,16,3,2,1,0,255.080974,5,0.076923077,-0.181818182,0.272727273,1.454545455,0.181818182,0.090909091,0,2,0.454545455
347.075495,11,21,10,0,0,1,347.075495,1,-0.666666667,-0.090909091,0.909090909,1.909090909,0,0,0.090909091,-9,0.090909091
248.002357,11,7,4,1,1,0,248.002357,9,0.714285714,0.545454545,0.363636364,0.636363636,0.090909091,0.090909091,0,5,0.818181818
296.006008,12,11,4,1,2,0,296.006008,8,0.428571429,0.333333333,0.333333333,0.916666667,0.083333333,0.166666667,0,4,0.666666667
314.01632,12,13,5,1,2,0,314.01632,7,0.230769231,0.333333333,0.416666667,1.083333333,0.083333333,0.166666667,0,2,0.583333333
363.050458,12,16,9,2,1,0,363.050458,6,-0.333333333,0.833333333,0.75,1.333333333,0.166666667,0.083333333,0,-3,0.5
298.086764,12,17,4,3,1,0,298.086764,6,0,0.166666667,0.333333333,1.416666667,0.25,0.083333333,0,2,0.5
335.112553,12,21,5,4,0,1,335.112553,4,-0.454545455,0.083333333,0.416666667,1.75,0.333333333,0,0.083333333,-1,0.333333333
257.150798,12,22,4,2,0,0,257.150798,3,-0.125,-0.666666667,0.333333333,1.833333333,0.166666667,0,0,-1,0.25
324.000897,13,11,5,1,2,0,324.000897,9,0.466666667,0.461538462,0.384615385,0.846153846,0.076923077,0.153846154,0,4,0.692307692
321.084699,13,14,6,4,0,0,321.084699,9,0.333333333,0.769230769,0.461538462,1.076923077,0.307692308,0,0,3,0.692307692
373.090966,13,23,10,0,0,1,373.090966,2,-0.375,-0.230769231,0.769230769,1.769230769,0,0,0.076923077,-8,0.153846154
367.006542,13,8,11,2,0,0,367.006542,11,0.636363636,1.538461538,0.846153846,0.615384615,0.153846154,0,0,0,0.846153846
358.042779,14,17,6,1,2,0,358.042779,7,0.125,0.142857143,0.428571429,1.214285714,0.071428571,0.142857143,0,1,0.5
405.061012,14,18,10,2,1,0,405.061012,7,-0.166666667,0.714285714,0.714285714,1.285714286,0.142857143,0.071428571,0,-3,0.5
353.11082,14,18,7,4,0,0,353.11082,8,0.076923077,0.571428571,0.5,1.285714286,0.285714286,0,0,1,0.571428571
281.084868,14,18,4,0,1,0,281.084868,6,0.272727273,-0.571428571,0.285714286,1.285714286,0,0.071428571,0,2,0.428571429
363.14188,14,24,9,2,0,0,363.14188,4,-0.333333333,0,0.642857143,1.714285714,0.142857143,0,0,-5,0.285714286
349.164413,14,27,4,4,0,1,349.164413,3,-0.375,-0.5,0.285714286,1.928571429,0.285714286,0,0.071428571,-1,0.214285714
388.071285,15,19,9,1,1,0,388.071285,7,0.058823529,0.266666667,0.6,1.266666667,0.066666667,0.066666667,0,-2,0.466666667
422.076885,15,21,11,1,1,0,422.076885,6,-0.2,0.4,0.733333333,1.4,0.066666667,0.066666667,0,-5,0.4
310.112164,15,21,4,1,1,0,310.112164,6,0.181818182,-0.533333333,0.266666667,1.4,0.066666667,0.066666667,0,2,0.4
375.141362,15,24,9,2,0,0,375.141362,5,-0.176470588,0,0.6,1.6,0.133333333,0,0,-4,0.333333333
335.126629,15,25,6,0,0,1,335.126629,3,0,-0.866666667,0.4,1.666666667,0,0,0.066666667,-3,0.2
369.158282,15,30,8,0,1,0,369.158282,1,-0.4,-0.8,0.533333333,2,0,0.066666667,0,-7,0.066666667
299.102992,16,16,4,2,0,0,299.102992,10,0.5,-0.125,0.25,1,0.125,0,0,6,0.625
364.115524,16,19,7,3,0,0,364.115524,9,0.263157895,0.25,0.4375,1.1875,0.1875,0,0,2,0.5625
434.978832,16,8,11,2,1,0,434.978832,14,0.733333333,1.375,0.6875,0.5,0.125,0.0625,0,3,0.875
363.055038,17,16,7,0,1,0,363.055038,10,0.44,0,0.411764706,0.941176471,0,0.058823529,0,3,0.588235294
441.079531,17,18,12,2,0,0,441.079531,10,0.222222222,0.705882353,0.705882353,1.058823529,0.117647059,0,0,-2,0.588235294
462.089108,17,21,14,1,0,0,462.089108,8,0,0.588235294,0.823529412,1.235294118,0.058823529,0,0,-6,0.470588235
349.122525,17,22,4,2,1,0,349.122525,8,0.25,-0.352941176,0.235294118,1.294117647,0.117647059,0.058823529,0,4,0.470588235
325.147957,17,26,4,0,1,0,325.147957,5,0.142857143,-0.941176471,0.235294118,1.529411765,0,0.058823529,0,1,0.294117647
307.044355,18,12,3,0,1,0,307.044355,13,0.677419355,-0.222222222,0.166666667,0.666666667,0,0.055555556,0,10,0.722222222
308.140651,18,19,2,3,0,0,308.140651,11,0.5,-0.333333333,0.111111111,1.055555556,0.166666667,0,0,9,0.611111111
326.151394,18,21,3,3,0,0,326.151394,10,0.407407407,-0.333333333,0.166666667,1.166666667,0.166666667,0,0,7,0.555555556
405.142411,18,22,7,4,0,0,405.142411,10,0.238095238,0.222222222,0.388888889,1.222222222,0.222222222,0,0,3,0.555555556
475.103453,18,24,11,2,1,0,475.103453,8,-0.052631579,0.333333333,0.611111111,1.333333333,0.111111111,0.055555556,0,-3,0.444444444
462.125904,18,25,13,1,0,0,462.125904,7,-0.047619048,0.222222222,0.722222222,1.388888889,0.055555556,0,0,-6,0.388888889
304.192377,18,27,3,1,0,0,304.192377,6,0.225806452,-1,0.166666667,1.5,0.055555556,0,0,3,0.333333333
529.135679,18,30,14,2,1,0,529.135679,5,-0.625,0.333333333,0.777777778,1.666666667,0.111111111,0.055555556,0,-9,0.277777778
277.217668,18,30,2,0,0,0,277.217668,4,0.176470588,-1.444444444,0.111111111,1.666666667,0,0,0,2,0.222222222
339.229462,18,32,4,2,0,0,339.229462,4,0,-1,0.222222222,1.777777778,0.111111111,0,0,0,0.222222222
295.228397,18,32,3,0,0,0,295.228397,3,0.090909091,-1.444444444,0.166666667,1.777777778,0,0,0,0,0.166666667
396.084435,19,15,7,3,0,0,396.084435,14,0.6,0.421052632,0.368421053,0.789473684,0.157894737,0,0,7,0.736842105
418.108882,19,21,6,3,1,0,418.108882,11,0.333333333,0.105263158,0.315789474,1.105263158,0.157894737,0.052631579,0,5,0.578947368
340.167168,19,23,3,3,0,0,340.167168,10,0.379310345,-0.421052632,0.157894737,1.210526316,0.157894737,0,0,7,0.526315789
343.166667,19,24,4,2,0,0,343.166667,9,0.333333333,-0.526315789,0.210526316,1.263157895,0.105263158,0,0,5,0.473684211
462.126876,19,29,8,1,2,0,462.126876,6,-0.083333333,-0.315789474,0.421052632,1.526315789,0.052631579,0.105263158,0,-2,0.315789474
469.1913,19,34,13,0,0,0,469.1913,3,-0.28,-0.421052632,0.684210526,1.789473684,0,0,0,-10,0.157894737
396.073073,20,15,8,1,0,0,396.073073,14,0.6,0.2,0.4,0.75,0.05,0,0,6,0.7
369.098579,20,18,7,0,0,0,369.098579,12,0.515151515,-0.2,0.35,0.9,0,0,0,5,0.6
355.166592,20,24,4,2,0,0,355.166592,10,0.375,-0.5,0.2,1.2,0.1,0,0,6,0.5
343.13794,20,24,3,0,1,0,343.13794,9,0.371428571,-0.8,0.15,1.2,0,0.05,0,6,0.45
409.133121,20,26,7,0,1,0,409.133121,8,0.225806452,-0.5,0.35,1.3,0,0.05,0,1,0.4
372.193322,20,27,4,3,0,0,372.193322,9,0.266666667,-0.5,0.2,1.35,0.15,0,0,5,0.45
492.154371,20,31,11,1,1,0,492.154371,6,-0.12,-0.2,0.55,1.55,0.05,0.05,0,-5,0.3
497.169252,20,34,12,0,1,0,497.169252,4,-0.230769231,-0.4,0.6,1.7,0,0.05,0,-8,0.2
429.113116,21,22,6,2,1,0,429.113116,12,0.4,-0.095238095,0.285714286,1.047619048,0.095238095,0.047619048,0,6,0.571428571
355.138175,21,24,3,0,1,0,355.138175,10,0.405405405,-0.761904762,0.142857143,1.142857143,0,0.047619048,0,7,0.476190476
422.146568,21,29,4,1,2,0,422.146568,8,0.1875,-0.666666667,0.19047619,1.380952381,0.047619048,0.095238095,0,4,0.380952381
313.217811,21,30,2,0,0,0,313.217811,7,0.3,-1.238095238,0.095238095,1.428571429,0,0,0,5,0.333333333
479.19602,21,36,10,0,1,0,479.19602,4,-0.133333333,-0.666666667,0.476190476,1.714285714,0,0.047619048,0,-6,0.19047619
325.311594,21,42,2,0,0,0,325.311594,1,0,-1.80952381,0.095238095,2,0,0,0,-1,0.047619048
392.162454,22,23,4,3,0,0,392.162454,13,0.470588235,-0.272727273,0.181818182,1.045454545,0.136363636,0,0,9,0.590909091
396.145839,22,23,6,1,0,0,396.145839,12,0.444444444,-0.363636364,0.272727273,1.045454545,0.045454545,0,0,6,0.545454545
491.179306,22,28,9,4,0,0,491.179306,11,0.185185185,0.090909091,0.409090909,1.272727273,0.181818182,0,0,2,0.5
517.139201,22,30,12,0,1,0,517.139201,8,0.066666667,-0.181818182,0.545454545,1.363636364,0,0.045454545,0,-4,0.363636364
519.15557,22,32,12,0,1,0,519.15557,7,0,-0.272727273,0.545454545,1.454545455,0,0.045454545,0,-5,0.318181818
427.140526,23,24,8,0,0,0,427.140526,12,0.421052632,-0.347826087,0.347826087,1.043478261,0,0,0,4,0.52173913
473.140144,23,26,7,2,1,0,473.140144,12,0.333333333,-0.173913043,0.304347826,1.130434783,0.086956522,0.043478261,0,5,0.52173913
493.117527,23,26,10,0,1,0,493.117527,11,0.294117647,-0.173913043,0.434782609,1.130434783,0,0.043478261,0,1,0.47826087
424.188106,23,27,5,3,0,0,424.188106,12,0.371428571,-0.347826087,0.217391304,1.173913043,0.130434783,0,0,7,0.52173913
492.134343,23,27,9,1,1,0,492.134343,11,0.272727273,-0.173913043,0.391304348,1.173913043,0.043478261,0.043478261,0,2,0.47826087
411.193157,23,28,5,2,0,0,411.193157,11,0.351351351,-0.52173913,0.217391304,1.217391304,0.086956522,0,0,6,0.47826087
538.168338,23,29,12,3,0,0,538.168338,11,0.142857143,0.173913043,0.52173913,1.260869565,0.130434783,0,0,-1,0.47826087
425.258376,23,39,3,2,0,1,425.258376,5,0.076923077,-1.173913043,0.130434783,1.695652174,0.086956522,0,0.043478261,2,0.217391304
505.166323,24,30,8,2,1,0,505.166323,11,0.235294118,-0.25,0.333333333,1.25,0.083333333,0.041666667,0,3,0.458333333
493.154741,24,30,9,0,1,0,493.154741,10,0.243243243,-0.416666667,0.375,1.25,0,0.041666667,0,1,0.416666667
430.188047,24,33,2,1,2,0,430.188047,9,0.25,-0.916666667,0.083333333,1.375,0.041666667,0.083333333,0,7,0.375
473.276206,24,42,9,0,0,0,473.276206,4,-0.025641026,-1,0.375,1.75,0,0,0,-5,0.166666667
480.131094,25,23,9,1,0,0,480.131094,15,0.487179487,-0.08,0.36,0.92,0.04,0,0,6,0.6
469.151471,25,26,9,0,0,0,469.151471,13,0.414634146,-0.32,0.36,1.04,0,0,0,4,0.52
452.172835,25,27,7,1,0,0,452.172835,13,0.414634146,-0.4,0.28,1.08,0.04,0,0,6,0.52
467.183193,25,28,7,2,0,0,467.183193,13,0.384615385,-0.32,0.28,1.12,0.08,0,0,6,0.52
482.194103,25,29,7,3,0,0,482.194103,13,0.351351351,-0.24,0.28,1.16,0.12,0,0,6,0.52
552.155147,25,31,11,1,1,0,552.155147,11,0.2,-0.16,0.44,1.24,0.04,0.04,0,0,0.44
478.208562,25,37,4,1,2,0,478.208562,8,0.15,-0.88,0.16,1.48,0.04,0.08,0,4,0.32
482.240407,25,41,4,1,2,0,482.240407,6,0.05,-1.04,0.16,1.64,0.04,0.08,0,2,0.24
486.178246,26,33,4,1,2,0,486.178246,11,0.285714286,-0.692307692,0.153846154,1.269230769,0.038461538,0.076923077,0,7,0.423076923
492.224713,26,39,4,1,2,0,492.224713,8,0.142857143,-0.923076923,0.153846154,1.5,0.038461538,0.076923077,0,4,0.307692308
492.261677,26,39,8,1,0,0,492.261677,8,0.142857143,-0.769230769,0.307692308,1.5,0.038461538,0,0,0,0.307692308
525.189434,27,30,9,2,0,0,525.189434,14,0.365853659,-0.222222222,0.333333333,1.111111111,0.074074074,0,0,5,0.518518519
490.279654,27,41,7,1,0,0,490.279654,8,0.155555556,-0.888888889,0.259259259,1.518518519,0.037037037,0,0,1,0.296296296
565.230574,28,38,12,0,0,0,565.230574,10,0.181818182,-0.5,0.428571429,1.357142857,0,0,0,-2,0.357142857
463.325795,28,48,3,0,1,0,463.325795,5,0.098039216,-1.428571429,0.107142857,1.714285714,0,0.035714286,0,2,0.178571429
577.146374,29,26,11,2,0,0,577.146374,18,0.488372093,0.068965517,0.379310345,0.896551724,0.068965517,0,0,7,0.620689655
597.255425,29,42,13,0,0,0,597.255425,9,0.111111111,-0.551724138,0.448275862,1.448275862,0,0,0,-4,0.310344828
620.235188,30,39,13,1,0,0,620.235188,12,0.2,-0.333333333,0.433333333,1.3,0.033333333,0,0,-1,0.4
531.297671,30,44,8,0,0,0,531.297671,9,0.192307692,-0.933333333,0.266666667,1.466666667,0,0,0,1,0.3
567.318882,30,48,10,0,0,0,567.318882,7,0.08,-0.933333333,0.333333333,1.6,0,0,0,-3,0.233333333
577.302587,31,46,10,0,0,0,577.302587,9,0.153846154,-0.838709677,0.322580645,1.483870968,0,0,0,-1,0.290322581
618.322416,32,49,7,3,1,0,618.322416,10,0.102040816,-0.75,0.21875,1.53125,0.09375,0.03125,0,3,0.3125
229.95876,7,5,4,1,2,0,229.95876,6,0.5,1.428571429,0.571428571,0.714285714,0.142857143,0.285714286,0,2,0.857142857
276.001052,9,11,5,1,2,0,276.001052,5,-0.142857143,0.666666667,0.555555556,1.222222222,0.111111111,0.222222222,0,0,0.555555556
430.199276,22,29,6,3,0,0,430.199276,10,0.25,-0.363636364,0.272727273,1.318181818,0.136363636,0,0,4,0.454545455
364.097712,16,19,5,3,1,0,364.097712,9,0.263157895,0.125,0.3125,1.1875,0.1875,0.0625,0,4,0.5625
464.112583,20,23,8,3,1,0,464.112583,11,0.25,0.2,0.4,1.15,0.15,0.05,0,3,0.55
474.144867,20,29,10,1,1,0,474.144867,7,0,-0.2,0.5,1.45,0.05,0.05,0,-3,0.35
277.129467,12,22,7,0,0,0,277.129467,2,-0.176470588,-0.666666667,0.583333333,1.833333333,0,0,0,-5,0.166666667
235.17056,15,24,2,0,0,0,235.17056,4,0.214285714,-1.333333333,0.133333333,1.6,0,0,0,2,0.266666667
271.227868,16,32,3,0,0,0,271.227868,1,-0.034482759,-1.625,0.1875,2,0,0,0,-2,0.0625
543.245943,26,40,12,0,0,0,543.245943,7,0.05,-0.615384615,0.461538462,1.538461538,0,0,0,-5,0.269230769
527.287389,27,44,10,0,0,0,527.287389,6,0.045454545,-0.888888889,0.37037037,1.62962963,0,0,0,-4,0.222222222
543.282562,27,44,11,0,0,0,543.282562,6,0.023255814,-0.814814815,0.407407407,1.62962963,0,0,0,-5,0.222222222
519.297389,29,44,8,0,0,0,519.297389,8,0.16,-0.965517241,0.275862069,1.517241379,0,0,0,0,0.275862069
543.260946,30,40,9,0,0,0,543.260946,11,0.254901961,-0.733333333,0.3,1.333333333,0,0,0,2,0.366666667
563.286474,30,44,10,0,0,0,563.286474,9,0.16,-0.8,0.333333333,1.466666667,0,0,0,-1,0.3
255.069781,12,16,4,0,1,0,255.069781,5,0.222222222,-0.5,0.333333333,1.333333333,0,0.083333333,0,1,0.416666667
441.196206,22,34,7,0,1,0,441.196206,6,0.085714286,-0.818181818,0.318181818,1.545454545,0,0.045454545,0,-1,0.272727273
319.117067,12,21,4,4,0,1,319.117067,4,-0.333333333,-0.083333333,0.333333333,1.75,0.333333333,0,0.083333333,0,0.333333333
234.088501,11,13,3,3,0,0,234.088501,7,0.384615385,0.181818182,0.272727273,1.181818182,0.272727273,0,0,4,0.636363636
414.116435,16,21,10,3,0,0,414.116435,8,0,0.5,0.625,1.3125,0.1875,0,0,-2,0.5
289.155928,16,22,3,2,0,0,289.155928,7,0.28,-0.625,0.1875,1.375,0.125,0,0,4,0.4375
410.121676,17,21,9,3,0,0,410.121676,9,0.157894737,0.352941176,0.529411765,1.235294118,0.176470588,0,0,0,0.529411765
384.120702,19,19,6,3,0,0,384.120702,12,0.461538462,0.105263158,0.315789474,1,0.157894737,0,0,6,0.631578947
312.160823,19,23,3,1,0,0,312.160823,9,0.393939394,-0.736842105,0.157894737,1.210526316,0.052631579,0,0,6,0.473684211
397.104656,20,18,7,2,0,0,397.104656,13,0.517241379,0.1,0.35,0.9,0.1,0,0,6,0.65
412.18843,22,27,5,3,0,0,412.18843,11,0.333333333,-0.363636364,0.227272727,1.227272727,0.136363636,0,0,6,0.5
454.209037,22,33,9,1,0,0,454.209037,7,0.090909091,-0.545454545,0.409090909,1.5,0.045454545,0,0,-2,0.318181818
450.168029,24,25,6,3,0,0,450.168029,14,0.444444444,-0.166666667,0.25,1.041666667,0.125,0,0,8,0.583333333
452.183448,24,27,6,3,0,0,452.183448,13,0.388888889,-0.25,0.25,1.125,0.125,0,0,7,0.541666667
484.162655,25,27,9,1,0,0,484.162655,13,0.384615385,-0.24,0.36,1.08,0.04,0,0,4,0.52
340.09749,14,19,5,3,1,0,340.09749,7,0.066666667,0.142857143,0.357142857,1.357142857,0.214285714,0.071428571,0,2,0.5
444.108864,17,23,9,3,1,0,444.108864,8,-0.058823529,0.352941176,0.529411765,1.352941176,0.176470588,0.058823529,0,-1,0.470588235
408.112555,19,23,7,1,1,0,408.112555,9,0.259259259,-0.210526316,0.368421053,1.210526316,0.052631579,0.052631579,0,2,0.473684211
454.128079,19,25,8,3,1,0,454.128079,9,0.090909091,0.105263158,0.421052632,1.315789474,0.157894737,0.052631579,0,1,0.473684211
460.165456,20,31,9,1,1,0,460.165456,6,-0.037037037,-0.4,0.45,1.55,0.05,0.05,0,-3,0.3
478.154644,23,29,8,1,1,0,478.154644,10,0.235294118,-0.347826087,0.347826087,1.260869565,0.043478261,0.043478261,0,2,0.434782609
262.039315,9,13,6,1,1,0,262.039315,4,-0.25,0.444444444,0.666666667,1.444444444,0.111111111,0.111111111,0,-2,0.444444444
319.013246,11,12,9,0,1,0,319.013246,6,0.090909091,0.727272727,0.818181818,1.090909091,0,0.090909091,0,-3,0.545454545
263.074399,14,16,3,0,1,0,263.074399,7,0.391304348,-0.571428571,0.214285714,1.142857143,0,0.071428571,0,4,0.5
287.132483,14,24,4,0,1,0,287.132483,3,0,-1,0.285714286,1.714285714,0,0.071428571,0,-1,0.214285714
323.132577,17,24,4,0,1,0,323.132577,6,0.214285714,-0.823529412,0.235294118,1.411764706,0,0.058823529,0,2,0.352941176
381.174222,20,30,5,0,1,0,381.174222,6,0.151515152,-0.9,0.25,1.5,0,0.05,0,1,0.3
421.226993,20,38,7,0,1,0,421.226993,2,-0.161290323,-1.1,0.35,1.9,0,0.05,0,-5,0.1
323.148351,21,24,1,0,1,0,323.148351,10,0.435897436,-0.952380952,0.047619048,1.142857143,0,0.047619048,0,9,0.476190476
505.175501,22,34,11,0,1,0,505.175501,6,-0.032258065,-0.454545455,0.5,1.545454545,0,0.045454545,0,-5,0.272727273
351.179183,23,28,1,0,1,0,351.179183,10,0.395348837,-1.043478261,0.043478261,1.217391304,0,0.043478261,0,9,0.434782609
499.201837,24,36,9,0,1,0,499.201837,7,0.081081081,-0.666666667,0.375,1.5,0,0.041666667,0,-2,0.291666667
325.091095,10,19,6,4,0,1,325.091095,3,-1.333333333,0.5,0.6,1.9,0.4,0,0.1,-3,0.3
351.143787,13,25,5,4,0,1,351.143787,3,-0.538461538,-0.230769231,0.384615385,1.923076923,0.307692308,0,0.076923077,-2,0.230769231
249.075756,8,15,3,4,0,1,249.075756,3,-1,0.375,0.375,1.875,0.5,0,0.125,0,0.375
262.047354,11,9,5,3,0,0,262.047354,9,0.636363636,0.909090909,0.454545455,0.818181818,0.272727273,0,0,4,0.818181818
290.151145,15,21,3,3,0,0,290.151145,7,0.238095238,-0.4,0.2,1.4,0.2,0,0,4,0.466666667
404.155033,17,27,10,1,0,0,404.155033,5,-0.090909091,-0.235294118,0.588235294,1.588235294,0.058823529,0,0,-5,0.294117647
414.084171,20,17,9,1,0,0,414.084171,13,0.517241379,0.2,0.45,0.85,0.05,0,0,4,0.65
384.156964,20,23,5,3,0,0,384.156964,11,0.379310345,-0.2,0.25,1.15,0.15,0,0,6,0.55
340.155519,20,23,4,1,0,0,340.155519,10,0.411764706,-0.6,0.2,1.15,0.05,0,0,6,0.5
382.177956,21,25,4,3,0,0,382.177956,11,0.375,-0.380952381,0.19047619,1.19047619,0.142857143,0,0,7,0.523809524
414.167754,21,25,6,3,0,0,414.167754,11,0.333333333,-0.19047619,0.285714286,1.19047619,0.142857143,0,0,5,0.523809524
510.199287,24,33,11,1,0,0,510.199287,9,0.142857143,-0.333333333,0.458333333,1.375,0.041666667,0,0,-2,0.375
290.01648,10,13,5,1,2,0,290.01648,5,-0.111111111,0.4,0.5,1.3,0.1,0.2,0,0,0.5
306.011284,10,13,6,1,2,0,306.011284,5,-0.25,0.6,0.6,1.3,0.1,0.2,0,-1,0.5
373.093208,11,22,10,2,1,0,373.093208,2,-2,0.545454545,0.909090909,2,0.181818182,0.090909091,0,-8,0.181818182
331.060951,12,16,7,2,1,0,331.060951,6,-0.090909091,0.5,0.583333333,1.333333333,0.166666667,0.083333333,0,-1,0.5
